url_name,zh_name,platinum1,platinum2,platinum3,platinum_avg
sybaris_prime_stock,席芭莉丝 Prime 枪托,9,9,9
primed_slip_magazine,串联弹匣 Prime,60,60,65
vicious_frost,蚀骨寒霜,4,5,7
atlas_prime_neuroptics_blueprint,Atlas Prime 头部神经光元 蓝图,58,59,60
zephyr_prime_chassis_blueprint,Zephyr Prime 机体 蓝图,5,5,7
guandao_prime_set,关刀 Prime 一套,50,53,55
arcane_blade_charger,赋能·刀刃充能,5,10,10
plan_b,应急备案,70,90
arcane_double_back,赋能·回返,4,5,5
primed_bane_of_corpus,灭亡 Corpus Prime,55,60,60
arcane_ice,赋能·冰冷,2,2,2
vastilok,瓦斯提枪刃,59,60,60
vauban_prime_systems_blueprint,Vauban Prime 系统 蓝图,45,55,55
combat_discipline,战斗教条,5,6,6
zhuge_prime_set,诸葛连弩 Prime 一套,50,50,50
combustion_rounds,燃烧弹头,5,5,8
fragor_prime_set,重击巨锤 Prime 一套,42,48,49
corvas_prime_receiver,黑鸦 Prime 枪机,5,5,5
precision_strike,精准打击,10,10,14
dakra_prime_blueprint,达克拉 Prime 蓝图,7,7,7
botanist,植物学家,45,50,50
eidolon_lens_blueprint,夜灵晶体 蓝图,6,7,8
kappa_beacon,Kappa 信标,50,90,500
hikou_prime_stars,飞扬 Prime 星镖,8,9,10
dreamers_wrath,梦者之怒,49,49,50
kinetic_diversion,动力转移,3,7,7
mag_prime_blueprint,Mag Prime 蓝图,48,50,50
link_vitality,链接生命力,7,7,7
sevagoth_prime_chassis_blueprint,Sevagoth Prime 机体 蓝图,47,47,48
mesa_prime_chassis_blueprint,Mesa Prime 机体 蓝图,4,5,6
pax_charge,和平·电充,7,15,20
mirage_prime_blueprint,Mirage Prime 蓝图,45,45,46
pyrana_prime_receiver,食人鱼 Prime 枪机,6,7,7
pyrana_prime_set,食人鱼 Prime 一套,47,48,50
secondary_kinship,次要·手足,6,7,10
silva_and_aegis_prime_set,席瓦 & 神盾 Prime 一套,45,47,50
sharpened_bullets,尖锐子弹,5,5,5
sporothrix_stock,孢丝感染枪 枪托,46,50,50
sheev_heatsink,希芙 散热片,4,4,5
primed_flow,川流不息 Prime,45,50,50
shotgun_cannonade,半自动霰弹枪炮轰,4,4,5
saryn_prime_chassis_blueprint,Saryn Prime 机体 蓝图,45,45,50
sicarus_prime_barrel,暗杀者 Prime 枪管,5,5,6
akvasto_prime_blueprint,瓦斯托双枪 Prime 蓝图,48,49,50
snap_shot,速射,5,10,25
zephyr_prime_systems_blueprint,Zephyr Prime 系统 蓝图,45,50,50
virtuos_tempo,正直·节奏,4,5,27
euphona_prime_set,悦音 Prime 一套,45,50,50
arcane_battery,赋能·电池,5,5,5
panthera_prime_set,猎豹 Prime 一套,40,49,49
auxiliary_power,辅助动力,5,6,7
primed_fever_strike,热病打击 Prime,35,45,50
blazing_steel,炽烈坚刃,3,4,5
braton_prime_set,布莱顿 Prime 一套,8,8,9
baza_prime_stock,苍鹰 Prime 枪托,28,28,28
carving_mantis,雕斩螳螂,5,5,7
carrier_prime_cerebrum,搬运者 Prime 头部,43,43,45
crimson_fugue,猩红逐击,4,4,10
harrow_prime_set,Harrow Prime 一套,45,49,49
deceptive_bond,虚伪连结,10,10,18
kinetic_friction,动能摩擦,65
dreamers_bond,梦者羁绊,5,5,5
little_cay_scene,小岛场景
amesha_set,圣使 一套,39,39,60
furax_wraith_right_gauntlet,弗拉克斯·亡魂 右拳套,4,5,5
hunt,狩猎,5,5,5
ankyros_prime_set,甲龙双拳 Prime 一套,45,45,50
insulation,隔热,10,10,20
hec_hound_blueprint,骸克猎犬 蓝图,27,65
limbo_prime_blueprint,Limbo Prime 蓝图,4,5,6
imperator_vandal_set,凯旋将军·破坏者 一套,40,40,45
magnus_prime_receiver,麦格努斯 Prime 枪机,5,5,5
primed_reach,剑风 Prime,41,45,45
particle_ram,粒子冲撞,8,10,10
combo_fury,连击狂怒,50,50,70
physique,体魄,4,4,4
reaper_prime_set,收割者 Prime 一套,45,45,50
primary_plated_round,主要·镀金弹头,5,5,6
tigris_prime_set,猛虎 Prime 一套,39,40,44
protect,保护,3,4,5
energizing_shot,充沛射击,20,20,22
shotgun_elementalist,霰弹枪元素师,7,8,8
moonlit_courtyard_simulacrum,月光庭院幻影装置,39,40,60
silva_and_aegis_prime_blade,席瓦 & 神盾 Prime 刀刃,5,6,7
pathocyst_set,病囊飞刃 一套,100,125,200
silva_and_aegis_prime_hilt,席瓦 & 神盾 Prime 握柄,5,6,7
snipetron_vandal_set,狙击特昂·破坏者 一套,70,70,70
stand_united,团结一致,5,7,7
akstiletto_prime_barrel,史提托双枪 Prime 枪管,10,10,10
swift_momentum,迅敏动量,5,6,7
system_reroute,系统重划,8,8,8
tiberon_prime_set,狂鲨 Prime 一套,40,48,49
target_acquired,锁定目标,5,5,5
helios_prime_cerebrum,赫利俄斯 Prime 头部,40,40,41
velox_barrel,逐电 枪管,5,7,10
mag_locks,磁吸固锁,20,28,65
aeolak_barrel_blueprint,风鸣 枪管 蓝图,5,5,6
shell_shock,电冲弹药,48,49,50
vizier_predasite_imprint,宰相扑猎达赛 基因印记,180,200
akbolto_prime_barrel,螺钉双枪 Prime 枪管,6,7,8
ambassador_blueprint,使节 蓝图,33,34,39
akjagara_prime_link,觉醒双枪 Prime 连接器,6,7,8
primed_morphic_transformer,非晶变压器 Prime,30,45,50
anemic_agility,乏能迅敏,5,6,6
primed_pressure_point,压迫点 Prime,40,40,40
arcane_acceleration,赋能·加速,4,4,5
vectis_prime_receiver,守望者 Prime 枪机,35,39,44
automatic_trigger,自动扳机,4,5,5
aklex_prime_link,雷克斯双枪 Prime 连接器,70,70,80
boreals_contempt,诡文枭主之鄙,7,7,8
blaze,烈焰,37,40,40
cernos_prime_grip,西诺斯 Prime 弓身,5,6,6
bomb_the_landin,轰炸落地,28,65
chroma_prime_chassis_blueprint,Chroma Prime 机体 蓝图,5,6,6
gara_prime_blueprint,Gara Prime 蓝图,42,49,50
grinloked,精准火枪,100
critical_deceleration,降速暴击,7,7,8
itzal_set,刺影 一套,27,29,30
deck_12_scene,12 号甲板场景,5,9,98
magnus_prime_set,麦格努斯 Prime 一套,35,45,45
diversified_denial,多元否认,6,7,9
odonata_prime_set,陨蜓 Prime 一套,40,44,45
equilibrium,均衡点,5,6,7
onkkos_command_post_scene,昂克的指挥所场景,80,200
rathbone_set,拉斯波恩 一套,40,70,150
gorgon_wraith_receiver,蛇发女妖·亡魂 枪机,4,5,5
secondary_wind,回气再起,100,100
inaros_prime_blueprint,Inaros Prime 蓝图,6,7,7
sporothrix_receiver,孢丝感染枪 枪机,35,49,49
inaros_prime_systems_blueprint,Inaros Prime 系统 蓝图,5,6,6
wukong_prime_blueprint,Wukong Prime 蓝图,30,45,45
kogake_prime_boot,科加基 Prime 靴子,4,8,9
ambulas_arena_simulacrum,Ambulas 竞技场幻影装置,39,50,60
magazine_extension,扩充弹匣,5,10,10
sabot_rounds,覆壳弹药,38,40,40
malignant_force,致命火力,5,5,6
grendel_prime_set,Grendel Prime 一套,39,40,40
mecha_pulse,机甲 脉冲,4,5,7
nidus_prime_neuroptics_blueprint,Nidus Prime 头部神经光元 蓝图,39,39,40
pangolin_prime_handle,鲮鲤剑 Prime 握柄,4,4,5
okina_prime_set,翁 Prime 一套,39,39,39
pistol_riven_mod_(veiled),手枪裂罅 Mod （尚未揭开）,5,6,7
strun_prime_set,斯特朗 Prime 一套,65,68,68
sevagoth_prime_systems_blueprint,Sevagoth Prime 系统 蓝图,5,5,5
valkyr_prime_chassis_blueprint,Valkyr Prime 机体 蓝图,39,40,40
shred,撕裂,5,6,7
wisp_prime_set,Wisp Prime 一套,40,40,40
slip_magazine,串联弹匣,5,5,10
snipetron_vandal_blueprint,狙击特昂·破坏者 蓝图,10,10,20
gauss_prime_set,Gauss Prime 一套,38,39,39
stahlta_stock,钢刃步枪 枪托,4,5,5
sybaris_prime_receiver,席芭莉丝 Prime 枪机,7,9,9
venka_prime_gauntlet,凯旋之爪 Prime 手套,38,38,40
vasto_prime_barrel,瓦斯托 Prime 枪管,5,6,6
loki_prime_systems_blueprint,Loki Prime 系统 蓝图,34,39,40
dakra_prime_set,达克拉 Prime 一套,34,34,34
volcanic_edge,爆裂刀刃,4,4,5
final_tap,最终一击,15,200
zakti_prime_receiver,毒芽 Prime 枪机,4,5,9
hydroid_prime_systems_blueprint,Hydroid Prime 系统 蓝图,44,45,45
animal_instinct,动物本能,5,5,5
mara_detron,苦痛·德特昂,39,40,40
arcane_ultimatum,赋能·通牒,5,5,5
assault_mode,突击模式,2,2,2
redeemer_prime_set,救赎者 Prime 一套,45,45,47
atlantis_vulcan,深渊之火,4,5,5
revenant_prime_set,Revenant Prime 一套,36,37,38
atlas_prime_chassis_blueprint,Atlas Prime 机体 蓝图,5,5,5
ballistica_prime_receiver,布里斯提卡 Prime 枪机,3,5,5
afuris_prime_set,盗贼双枪 Prime 一套,40,40,40
boreals_hatred,诡文枭主之恨,5,6,6
primed_point_blank,抵近射击 Prime,35,35,38
burston_prime_set,伯斯顿 Prime 一套,5,5,5
shedu_set,舍杜 一套,40,40,45
the_abandoned_vessel_scene,废弃承载体场景,25,29
chroma_prime_blueprint,Chroma Prime 蓝图,4,5,5
boltor_prime_set,螺钉步枪 Prime 一套,34,35,35
collision_force,冲击巨力,4,4,5
contagious_spread,传染蔓延,4,4,4
corinth_prime_receiver,科林斯 Prime 枪机,4,4,5
arcane_energize,赋能·充沛,37,39,40
decisive_judgement,果断裁决,4,5,5
limbo_prime_chassis_blueprint,Limbo Prime 机体 蓝图,40,40,40
eagle_eye,鹰眼,4,4,5
sporothrix_barrel,孢丝感染枪 枪管,100
efficient_transferral,高效传输,4,4,5
vauban_prime_neuroptics_blueprint,Vauban Prime 头部神经光元 蓝图,35,35,35
electromagnetic_shielding,电磁屏障,5,7,10
agkuza_set,驯象钩刃 一套,80,90,250
energy_nexus,能量枢纽,4,4,5
secura_penta,保障·潘塔,40,50,90
epitaph_blueprint,葬铭 蓝图,5,5,5
euphona_prime_receiver,悦音 Prime 枪机,39,40,40
epitaph_receiver,葬铭 枪机,5,5,6
nyx_prime_neuroptics_blueprint,Nyx Prime 头部神经光元 蓝图,39,40,40
evasive_denial,推诿否认,7,7,7
primed_deadly_efficiency,致命效率 Prime,34,35,38
expel_the_murmur,驱逐低语者,3,5,5
rauta_set,锐铁 一套,38,40,40
focused_prospectus,重点招股,5,8,8
furax_wraith_left_gauntlet,弗拉克斯·亡魂 左拳套,5,5,6
redeemer_prime_handle,救赎者 Prime 握柄,30,30,35
galeforce_dawn,狂风压境,4,4,5
soma_prime_stock,月神 Prime 枪托,25,30,30
winding_isles_scene,曲径群岛场景,30,200
gram_prime_blueprint,格拉姆 Prime 蓝图,5,8,9
hunter_track,猎人 追踪,5,5,7
dual_keres_prime_set,凯瑞斯双刀 Prime 一套,34,40,40
hunters_bonesaw,猎人骨锯,5,5,7
galatine_prime_set,迦伦提恩 Prime 一套,45,45,45
karyst_prime_blueprint,凯洛斯特 Prime 蓝图,4,5,5
omega_beacon,Omega 信标,1000,10000
kavasa_prime_band,喀婆萨 Prime 项圈带,6,8,8
primed_heavy_trauma,重创 Prime,35,40,49
laser_sight,雷射瞄具,5,5,5
secura_lecta,保障·勒克塔,40,45,45
link_fiber,链接纤维,4,5,5
kronen_prime_blade,皇家拐刃 Prime 刀刃,30,30,30
link_redirection,链接蓄能,5,5,5
sancti_castanas,圣洁·雷爆信镖,30,40,40
mandonel_receiver,辐光弩炮 枪机,5,5,7
synoid_heliocor,枢议·赫利俄光锤,35,35,37
maul,捶击,4,4,5
melee_guidance,近战指引,5,5,7
acceltra_prime_set,迅发电浆炮 Prime 一套,39,39,40
bullet_dance,刀锋弹舞,35,38,38
melee_influence,近战·侵染,5,5,5
meteor_crash,流星撞击,5,5,7
dizzying_rounds,晕眩弹药,39,45,48
ivara_prime_chassis_blueprint,Ivara Prime 机体 蓝图,30,39,39
molt_augmented,蜕化·升腾,5,5,5
onorix_set,奥努里克斯 一套,36,40,50
nagantaka_prime_stock,噬蛇弩 Prime 枪托,5,10,15
sancti_tigris,圣洁·猛虎,32,35,40
nebula_bore,星云钻孔,4,5,5
astilla_prime_set,碎裂者 Prime 一套,32,40,40
nidus_prime_blueprint,Nidus Prime 蓝图,4,4,4
epitaph_prime_receiver,葬铭 Prime 枪机,34,34,35
octavia_prime_neuroptics_blueprint,Octavia Prime 头部神经光元 蓝图,5,5,5
nami_skyla_prime_blade,海波斯库拉对剑 Prime 刀刃,31,31,40
out_of_sight,视野之外,5,5,7
ambassador_set,使节 一套,34,40,40
pangolin_prime_blade,鲮鲤剑 Prime 刀刃,5,7,8
nekros_prime_systems_blueprint,Nekros Prime 系统 蓝图,35,35,35
panthera_prime_blueprint,猎豹 Prime 蓝图,4,4,5
rakta_dark_dagger,绯红·暗黑匕首,30,40,40
panthera_prime_stock,猎豹 Prime 枪托,6,7,9
voidrig_weapon_pod,虚空锐将 武器舱,41,45,90
parallax_engines_blueprint,星察引擎 蓝图,5,5,5
aeolak_receiver_blueprint,风鸣 枪机 蓝图,30,30,30
pathogen_rounds,病原弹头,5,5,5
corvas_prime_set,黑鸦 Prime 一套,30,36,40
perigale_set,月面狂风 一套,5,5,5
dethcube_prime_cerebrum,死亡魔方 Prime 头部,35,35,35
pistol_elementalist,手枪元素师,7,7,8
prisma_dual_cleavers,棱晶·斩肉双刀,30,40,40
pistol_pestilence,瘟疫手枪,5,5,5
sancti_magistar,圣洁·执法者,35,35,40
pointed_wind,尖锐之风,5,6,9
sybaris_prime_barrel,席芭莉丝 Prime 枪管,20,30,37
primary_exhilarate,主要·激昂,4,5,5
synoid_simulor,枢议·重力奇点拟成枪,40,40,65
latron_wraith_stock,拉特昂·亡魂 枪托,20,30,35
protea_prime_neuroptics_blueprint,Protea Prime 头部神经光元 蓝图,6,6,7
primed_cleanse_corpus,净化 Corpus Prime,40,50,58
secura_dual_cestra,保障·锡斯特双枪,45,45,50
rage,狂暴化,5,6,8
growing_power,成长之力,34,34,34
rhino_prime_chassis_blueprint,Rhino Prime 机体 蓝图,6,7,8
vome_invocation,Vome 神祈,35,36,40
rhino_prime_systems_blueprint,Rhino Prime 系统 蓝图,6,7,7
boar_prime_barrel,野猪 Prime 枪管,19,20,20
rifle_ammo_mutation,步枪弹药转换,5,5,5
bane_of_corrupted,灭亡 Orokin,25,40,45
corvas_set,黑鸦 一套,20,30,40
rubico_prime_receiver,绝路 Prime 枪机,3,4,5
destreza_prime_set,技巧之剑 Prime 一套,39,40,40
saryn_prime_systems_blueprint,Saryn Prime 系统 蓝图,5,6,7
exodia_brave,神威·勇武,14,20,65
mortal_conduct,垂死挣扎,100
seeker,弹头导引,3,4,5
rail_guards,护轨器,10,28,65
self_destruct,自爆,3,4,5
rauta_receiver,锐铁 枪机,30,70
semi_pistol_cannonade,半自动手枪炮轰,5,5,5
red_veil_temple_simulacrum,血色面纱神庙幻影装置,30,40,40
shepherd,牧羊人,5,7,7
volt_prime_neuroptics_blueprint,Volt Prime 头部神经光元 蓝图,33,33,35
wyrm_prime_systems,蛟龙 Prime 系统,40,40,40
shotgun_riven_mod_(veiled),霰弹枪裂罅 Mod （尚未揭开）,7,7,7
inertia_dampeners,惯性减震,15,28,65
spira_prime_blueprint,旋刃飞刀 Prime 蓝图,4,4,4
panzer_vulpaphyla_imprint,铁甲狐帕菲拉 基因印记,20,30,45
spring_loaded_chamber,簧压膛室,5,6,10
equinox_prime_systems_blueprint,Equinox Prime 系统 蓝图,38,38,39
stalk,隐密追踪,5,5,5
aeolak_stock_blueprint,风鸣 枪托 蓝图,40,40,50
stropha_blade,诡计之刃 刀刃,5,5,7
necramech_rage,殁世机甲 狂暴化,17,19,19
strun_prime_stock,斯特朗 Prime 枪托,8,8,9
octavia_prime_blueprint,Octavia Prime 蓝图,30,31,32
sybaris_prime_blueprint,席芭莉丝 Prime 蓝图,5,5,5
rauta_barrel,锐铁 枪管,15,21,30
tiberon_prime_receiver,狂鲨 Prime 枪机,5,6,7
sicarus_prime_set,暗杀者 Prime 一套,28,29,30
tigris_prime_stock,猛虎 Prime 枪托,4,4,5
synoid_gammacor,枢议·咖玛腕甲枪,30,30,35
toxic_barrage,毒素弹幕,3,5,5
telos_boltace,终极·螺钉拐刃,30,75,90
twirling_spire,回转尖峰,5,5,7
akjagara_prime_barrel,觉醒双枪 Prime 枪管,19,20,28
vasto_prime_blueprint,瓦斯托 Prime 蓝图,4,4,5
ballista_measure,弩炮测距,20,24,40
vasto_prime_receiver,瓦斯托 Prime 枪机,5,6,8
ninkondi_prime_handle,降灵追猎者 Prime 握柄,25,26,27
vigor,活力,4,4,5
rubico_prime_blueprint,绝路 Prime 蓝图,30,30,30
virtuos_fury,正直·狂怒,5,15,53
spira_prime_pouch,旋刃飞刀 Prime 镖袋,28,34,34
wukong_prime_neuroptics_blueprint,Wukong Prime 头部神经光元 蓝图,5,7,7
telos_akbolto,终极·螺钉双枪,29,30,39
akarius_prime_barrel,阿利乌双枪 Prime 枪管,5,7,7
thundermiter,雷电米特尔,100
akimbo_slip_shot,双枪·滑射,4,5,5
tipedo_prime_handle,提佩多 Prime 握柄,30,30,30
amars_hatred,欺谋狼主之恨,4,5,5
peculiar_audience,观众怪奇,18,40,50
ammo_stock,霰弹扩充,4,4,4
protea_prime_chassis_blueprint,Protea Prime 机体 蓝图,30,30,35
arcane_eruption,赋能·爆发,4,4,4
primed_charged_shell,充电弹头 Prime,30,30,32
arcane_power_ramp,赋能·力升,4,4,5
rakta_cernos,绯红·西诺斯,25,30,35
arcane_strike,赋能·速攻,4,5,5
aero_agility,空飞 灵巧,20,100
bonewidow_weapon_pod,骨骸寡妇 武器舱,90
arcane_tanker,赋能·坦克,4,4,5
galatine_prime_blueprint,迦伦提恩 Prime 蓝图,40,50,90
barrel_diffusion,弹头扩散,3,4,5
nagantaka_prime_set,噬蛇弩 Prime 一套,30,30,35
blackout_pulse,熄扰脉冲,5,5,5
pyrana_prime_blueprint,食人鱼 Prime 蓝图,16,20,22
blood_for_life,血易生命,2,4,4
scindo_prime_set,分裂斩斧 Prime 一套,34,35,40
carrier_prime_systems,搬运者 Prime 系统,5,7,8
seismic_bond,震撼连结,28,30,30
catalyzer_link,触媒连动,5,5,5
coolant_leak,冷却液外泄,5,5,6
sheev_set,希芙 一套,25,30,30
crash_course,连续冲击,4,5,5
wyrm_prime_cerebrum,蛟龙 Prime 头部,15,18,18
elytron_set,鞘翅 一套,50,50,70
creeping_bullseye,匍匐靶心,5,6,7
latron_prime_blueprint,拉特昂 Prime 蓝图,38,40,45
dual_keres_prime_blade,凯瑞斯双刀 Prime 刀刃,4,4,5
static_alacrity,活泼静电,70
equilibrium_audit,均衡审计,5,5,5
stradavar_prime_set,斯特拉迪瓦 Prime 一套,29,30,34
equinox_prime_neuroptics_blueprint,Equinox Prime 头部神经光元 蓝图,6,6,7
euphona_prime_barrel,悦音 Prime 枪管,5,5,10
volnus_prime_set,创伤 Prime 一套,29,30,30
firestorm,烈焰风暴,3,4,5
aksomati_prime_link,轻灵月神双枪 Prime 连接器,45,48,48
crescent_vulpaphyla_imprint,月刃狐帕菲拉 基因印记,20,44,45
gladiator_finesse,角斗士 灵巧,5,5,5
guandao_prime_blueprint,关刀 Prime 蓝图,5,5,8
gunsen_prime_set,军扇 Prime 一套,25,30,30
magus_husk,魔导·外壳,4,5,8
harrow_prime_chassis_blueprint,Harrow Prime 机体 蓝图,6,7,8
pandero_prime_set,手鼓 Prime 一套,29,30,30
harrow_prime_neuroptics_blueprint,Harrow Prime 头部神经光元 蓝图,4,5,5
prism_guard,棱镜护卫,30,31,35
hastened_deflection,急速偏斜,3,4,4
helios_prime_blueprint,赫利俄斯 Prime 蓝图,5,5,5
rakta_ballistica,绯红·布里斯提卡,22,30,30
ash_prime_systems_blueprint,Ash Prime 系统 蓝图,30,30,30
helios_prime_carapace,赫利俄斯 Prime 外壳,4,5,5
khora_prime_neuroptics_blueprint,Khora Prime 头部神经光元 蓝图,25,28,30
hunter_command,猎人 命令,4,4,4
inaros_prime_chassis_blueprint,Inaros Prime 机体 蓝图,3,3,4
nautilus_prime_blueprint,鹦鹉螺 Prime 蓝图,25,27,27
destreza_prime_blade,技巧之剑 Prime 刀刃,20,28,34
lethal_momentum,致命动量,5,5,7
ember_prime_blueprint,Ember Prime 蓝图,29,29,35
lex_prime_set,雷克斯 Prime 一套,4,5,5
titania_prime_systems_blueprint,Titania Prime 系统 蓝图,42,45,45
magnus_prime_blueprint,麦格努斯 Prime 蓝图,4,4,4
banshee_prime_chassis_blueprint,Banshee Prime 机体 蓝图,22,25,26
magus_cloud,魔导·游云,4,5,6
gram_prime_set,格拉姆 Prime 一套,25,29,30
mandonel_stock,辐光弩炮 枪托,5,5,8
inaros_prime_neuroptics_blueprint,Inaros Prime 头部神经光元 蓝图,39,39,39
melee_animosity,近战·憎恶,4,4,5
karak_wraith_stock,卡拉克·亡魂 枪托,12,15,16
melee_exposure,近战·暴露,5,5,5
kavats_grace,库娃的优雅,26,30,30
mirage_prime_neuroptics_blueprint,Mirage Prime 头部神经光元 蓝图,4,5,5
oberon_prime_neuroptics_blueprint,Oberon Prime 头部神经光元 蓝图,29,32,35
scourge_prime_barrel,祸根 Prime 枪管,25,29,30
molt_efficiency,蜕化·效能,4,5,5
silva_and_aegis_prime_guard,席瓦 & 神盾 Prime 护手,24,24,25
necramech_stretch,殁世机甲 延伸,4,5,5
odonata_prime_blueprint,陨蜓 Prime 蓝图,5,9,10
phantasma_prime_set,幻离子 Prime 一套,25,26,29
odonata_prime_systems_blueprint,陨蜓 Prime 系统 蓝图,10,10,10
vaykor_hek,勇气·海克,20,25,30
pandero_prime_blueprint,手鼓 Prime 蓝图,3,4,4
augur_secrets,预言 神密,25,26,29
phantasma_prime_receiver,幻离子 Prime 枪机,4,5,5
odonata_prime_wings_blueprint,陨蜓 Prime 机翼 蓝图,26,30,35
pistol_ammo_mutation,手枪弹药转换,5,5,8
pistol_amp,手枪增幅,5,5,5
rime_rounds,白霜弹头,29,30,35
tekko_prime_blade,铁钩手甲 Prime 刀刃,25,30,38
power_drift,力量窜升,5,5,5
cernos_prime_lower_limb,西诺斯 Prime 下弓臂,29,30,30
primary_obstruct,主要·滞阻,4,5,5
corufell_set,闪劫 一套,25,50,50
fabrica_anatomica_scene,解剖构造场景,20,25,200
proboscis,长吻,10,20,35
harrows_temple_scene,Harrow 神庙场景,200
rift_strike,裂缝打击,5,5,5
hydraulic_chamber,液压枪膛,25,50
savagery,野蛮压制,5,6,10
kavasa_prime_buckle,喀婆萨 Prime 项圈扣,18,20,20
seeking_force,穿透力,5,5,6
odomedic,气息疗愈,20,70,90
shelter,庇护,4,5,6
sly_devolution,狡黠回溯,30,30,40
tactical_retreat,战术性撤退
silva_and_aegis_prime_blueprint,席瓦 & 神盾 Prime 蓝图,6,6,8
smite_infested,毁灭 Infested,2,5,8
vaykor_sydon,勇气·恶龙,25,30,35
smite_the_murmur,毁灭低语者,2,3,5
arum_spinosa_guard,疆南星刺 护手,22,30,30
soma_prime_blueprint,月神 Prime 蓝图,8,10,10
covert_bond,隐蔽连结,20,20,20
sovereign_outcast,至尊浪人,5,7,8
kavasa_prime_kubrow_collar_set,喀婆萨 Prime 库狛项圈 一套,25,29,31
stradavar_prime_receiver,斯特拉迪瓦 Prime 枪机,5,7,8
pangolin_prime_set,鲮鲤剑 Prime 一套,25,25,27
synth_charge,合成 充能,6,6,9
peculiar_bloom,花开怪奇,20,26,30
tek_gravity,技法 引力,4,5,5
primed_cleanse_corrupted,净化 Orokin Prime,30,35,35
theorem_infection,定理·感染,4,4,4
strun_wraith_receiver,斯特朗·亡魂 枪机,15,20,30
vectis_prime_blueprint,守望者 Prime 蓝图,9,9,10
duplex_bond,双影连结,25,25,25
venka_prime_blades,凯旋之爪 Prime 爪刃,8,10,10
wolf_sledge_motor,恶狼战锤马达,40,48,50
venomous_clip,恶毒弹匣,5,7,8
dual_rounds,双重弹头,20,24,24
vigilante_pursuit,私法 追踪,4,4,5
knell_prime_set,丧钟 Prime 一套,29,30,30
acceltra_prime_receiver,迅发电浆炮 Prime 枪机,5,5,5
vasto_prime_set,瓦斯托 Prime 一套,20,24,25
amars_anguish,欺谋狼主之苦,5,7,8
archon_stretch,执刑官 延伸,23,25,28
arcane_primary_charger,赋能·主武充能,4,4,4
contagious_bond,传染连结,20,24,25
arcane_pulse,赋能·生机,2,3,3
eidolon_madurai_lens,夜灵 Mardurai 晶体,25,25,30
arum_spinosa_blueprint,疆南星刺 蓝图,4,5,5
ordnance_velocity,火炮速度,25,29,30
astilla_prime_receiver,碎裂者 Prime 枪机,5,7,7
trail_blazer,轨上燃焰,60,65
bane_of_the_murmur,灭亡低语者,3,4,5
zakti_prime_set,毒芽 Prime 一套,30,32,35
boltor_prime_stock,螺钉步枪 Prime 枪托,5,7,10
archon_intensify,执刑官 聚精会神,23,25,25
dethcube_prime_systems,死亡魔方 Prime 系统,5,5,6
exodia_valor,神威·勇猛,200,200
dual_kamas_prime_blueprint,双短柄战镰 Prime 蓝图,4,5,5
loki_prime_chassis_blueprint,Loki Prime 机体 蓝图,25,25,25
dual_keres_prime_handle,凯瑞斯双刀 Prime 握柄,4,5,5
melee_duplicate,近战·刃影,21,23,23
fang_prime_blade,狼牙 Prime 刀刃,2,3,3
fire_suppression,火势抑制,3,6,10
mesa_prime_neuroptics_blueprint,Mesa Prime 头部神经光元 蓝图,23,24,25
focus_energy,聚焦能量,5,7,7
oberon_prime_systems_blueprint,Oberon Prime 系统 蓝图,23,25,26
transfusion,血注,30,30,150
furax_wraith_blueprint,弗拉克斯·亡魂 蓝图,4,5,5
vaykor_marelok,勇气·玛瑞火枪,20,22,25
galatine_prime_blade,迦伦提恩 Prime 刀刃,4,5,5
karyst_prime_set,凯洛斯特 Prime 一套,25,29,30
gauss_prime_chassis_blueprint,Gauss Prime 机体 蓝图,4,4,5
nidus_prime_chassis_blueprint,Nidus Prime 机体 蓝图,23,25,25
glacial_edge,冰冷刃缘,4,5,5
sly_vulpaphyla_imprint,狡黠狐帕菲拉 基因印记,30,45,170
gorgon_wraith_barrel,蛇发女妖·亡魂 枪管,4,4,5
strain_eruption,菌株 爆裂,25,25,34
hunter_adrenaline,猎人 肾上腺素,4,4,5
baruuk_prime_set,Baruuk Prime 一套,34,35,35
khora_prime_chassis_blueprint,Khora Prime 机体 蓝图,4,5,5
glaive_prime_blueprint,战刃 Prime 蓝图,23,25,26
kogake_prime_blueprint,科加基 Prime 蓝图,7,7,8
mending_shot,补愈射击,15,20,35
lightning_dash,电光冲刺,4,5,5
peculiar_growth,生长怪奇,30,35,35
magus_nourish,魔导·滋养,5,5,5
restorative_bond,恢复连结,20,20,23
morphic_transformer,非晶变压器,4,4,5
vigilante_supplies,私法 补给,24,25,25
nagantaka_prime_barrel,噬蛇弩 Prime 枪管,5,5,5
nitro_boost,氮气喷射,15,20,28
narrow_barrel,狭窄枪膛,3,3,4
sacrifice,牺牲,25,25,30
necramech_reach,殁世机甲 剑风,5,5,8
final_act,搏命反扑,15,70
nezha_prime_systems_blueprint,Nezha Prime 系统 蓝图,5,6,6
latron_wraith_receiver,拉特昂·亡魂 枪机,25,39,70
overloader,超量载弹,3,5,10
momentous_bond,重大连结,20,20,20
phoenix_blaze,凤凰烈焰,3,3,5
mystic_bond,神秘连结,25,29,29
redeemer_prime_blade,救赎者 Prime 刀刃,4,5,5
repeater_clip,转轮弹匣,6,7,9
vectis_prime_stock,守望者 Prime 枪托,12,13,13
resolute_focus,坚决专注,3,4,5
akbolto_prime_receiver,螺钉双枪 Prime 枪机,20,20,23
